128	4	0.45	2212.19
256	4	0.97	1034.16
384	4	1.34	747.41
512	4	3.17	315.89
640	4	4.30	232.82
768	4	3.93	254.47
896	4	2.66	376.26
1024	4	7.97	125.43
1152	4	10.24	97.64
1280	4	11.85	84.42
1408	4	14.89	67.14
1536	4	14.93	66.96
1664	4	15.67	63.80
1792	4	11.04	90.59
1920	4	11.83	84.55
2048	4	20.53	48.70
2176	4	15.71	63.65
2304	4	19.30	51.82
2432	4	29.10	34.37
2560	4	27.31	36.61
2688	4	37.87	26.40
2816	4	16.65	60.07
2944	4	24.40	40.99
3072	4	28.24	35.41
3200	4	51.91	19.26
3328	4	40.25	24.84
3456	4	47.35	21.12
3584	4	48.05	20.81
3712	4	49.07	20.38
3840	4	15.56	64.28
3968	4	16.15	61.91
4096	4	31.24	32.01
4224	4	52.44	19.07
4352	4	55.04	18.17
4480	4	57.66	17.34
4608	4	58.80	17.01
4736	4	76.97	12.99
4864	4	62.12	16.10
4992	4	51.07	19.58
5120	4	86.90	11.51
5248	4	61.48	16.27
5376	4	69.35	14.42
5504	4	73.69	13.57
5632	4	83.88	11.92
5760	4	95.49	10.47
5888	4	104.52	9.57
6016	4	74.65	13.40
6144	4	99.39	10.06
6272	4	70.65	14.15
6400	4	42.36	23.61
6528	4	76.93	13.00
6656	4	74.51	13.42
6784	4	89.50	11.17
6912	4	56.29	17.76
7040	4	99.02	10.10
7168	4	86.72	11.53
7296	4	94.10	10.63
7424	4	92.80	10.78
7552	4	108.80	9.19
7680	4	119.63	8.36
7808	4	119.84	8.34
7936	4	100.51	9.95
8064	4	114.06	8.77
8192	4	142.19	7.03
128	8	0.90	1114.07
256	8	2.44	410.09
384	8	2.45	408.15
512	8	6.34	157.85
640	8	7.86	127.17
768	8	10.75	93.04
896	8	12.91	77.44
1024	8	16.62	60.15
1152	8	15.93	62.77
1280	8	17.16	58.29
1408	8	28.71	34.83
1536	8	25.25	39.61
1664	8	25.96	38.52
1792	8	21.96	45.53
1920	8	38.32	26.10
2048	8	27.62	36.21
2176	8	49.93	20.03
2304	8	42.05	23.78
2432	8	56.58	17.68
2560	8	57.45	17.41
2688	8	52.50	19.05
2816	8	66.56	15.02
2944	8	40.49	24.70
3072	8	57.58	17.37
3200	8	66.59	15.02
3328	8	62.13	16.10
3456	8	68.84	14.53
3584	8	82.76	12.08
3712	8	74.33	13.45
3840	8	98.48	10.15
3968	8	89.99	11.11
4096	8	76.12	13.14
4224	8	86.78	11.52
4352	8	96.79	10.33
4480	8	98.23	10.18
4608	8	109.71	9.12
4736	8	93.51	10.69
4864	8	115.81	8.64
4992	8	81.89	12.21
5120	8	116.99	8.55
5248	8	104.49	9.57
5376	8	98.55	10.15
5504	8	172.69	5.79
5632	8	119.12	8.40
5760	8	113.50	8.81
5888	8	141.76	7.05
6016	8	156.94	6.37
6144	8	115.90	8.63
6272	8	173.73	5.76
6400	8	127.34	7.85
6528	8	131.66	7.60
6656	8	196.53	5.09
6784	8	192.66	5.19
6912	8	169.87	5.89
7040	8	168.81	5.92
7168	8	192.99	5.18
7296	8	167.88	5.96
7424	8	220.88	4.53
7552	8	192.71	5.19
7680	8	174.99	5.71
7808	8	209.43	4.77
7936	8	222.29	4.50
8064	8	174.86	5.72
8192	8	170.70	5.86
128	12	0.61	1641.07
256	12	3.12	320.50
384	12	6.32	158.20
512	12	8.45	118.41
640	12	12.47	80.20
768	12	13.31	75.14
896	12	19.16	52.20
1024	12	26.82	37.28
1152	12	26.57	37.64
1280	12	29.71	33.65
1408	12	25.94	38.55
1536	12	31.09	32.16
1664	12	37.28	26.82
1792	12	47.88	20.89
1920	12	59.23	16.88
2048	12	59.78	16.73
2176	12	51.92	19.26
2304	12	64.80	15.43
2432	12	58.79	17.01
2560	12	69.07	14.48
2688	12	65.20	15.34
2816	12	56.42	17.73
