5376	16	25.22	39.65
5504	16	14.92	67.00
5632	16	20.63	48.47
5760	16	17.82	56.11
5888	16	17.91	55.84
6016	16	21.00	47.61
6144	16	21.49	46.54
6272	16	22.23	44.98
6400	16	26.02	38.43
6528	16	20.40	49.02
6656	16	23.12	43.26
6784	16	25.96	38.52
6912	16	28.65	34.90
7040	16	30.28	33.03
7168	16	23.01	43.47
7296	16	22.54	44.36
7424	16	25.13	39.79
7552	16	31.54	31.70
7680	16	28.58	34.99
7808	16	28.43	35.17
7936	16	25.97	38.51
8064	16	31.62	31.62
8192	16	28.71	34.83
128	20	0.12	8138.93
256	20	0.47	2128.53
384	20	0.44	2276.20
512	20	0.60	1672.74
640	20	0.85	1175.98
768	20	0.62	1614.83
896	20	2.38	419.65
1024	20	2.58	387.56
1152	20	2.88	347.57
1280	20	4.26	234.76
1408	20	5.20	192.48
1536	20	5.66	176.60
1664	20	4.72	211.66
1792	20	5.58	179.25
1920	20	6.72	148.79
2048	20	5.45	183.35
2176	20	6.90	144.98
2304	20	10.84	92.25
2432	20	12.31	81.25
2560	20	8.08	123.75
2688	20	9.65	103.60
2816	20	10.15	98.55
2944	20	13.30	75.21
3072	20	12.42	80.52
3200	20	11.98	83.48
3328	20	11.65	85.80
3456	20	14.05	71.16
3584	20	16.42	60.91
3712	20	17.27	57.90
3840	20	13.88	72.04
3968	20	15.96	62.67
4096	20	14.40	69.42
4224	20	20.80	48.08
4352	20	19.12	52.29
4480	20	19.28	51.88
4608	20	3.71	269.65
4736	20	18.45	54.20
4864	20	20.13	49.67
4992	20	19.81	50.48
5120	20	17.15	58.31
5248	20	21.77	45.93
5376	20	27.51	36.35
5504	20	17.37	57.56
5632	20	25.07	39.89
5760	20	32.50	30.77
5888	20	6.15	162.64
6016	20	14.21	70.37
6144	20	26.56	37.65
6272	20	27.39	36.51
6400	20	28.23	35.42
6528	20	21.73	46.03
6656	20	26.67	37.49
6784	20	5.34	187.39
6912	20	27.66	36.15
7040	20	29.11	34.35
7168	20	28.10	35.58
7296	20	38.44	26.01
7424	20	35.26	28.36
7552	20	45.60	21.93
7680	20	43.25	23.12
7808	20	40.37	24.77
7936	20	34.64	28.87
8064	20	6.43	155.54
8192	20	6.41	156.01
128	24	0.11	8747.23
256	24	0.23	4439.45
384	24	0.35	2860.85
512	24	0.56	1775.94
640	24	1.62	618.88
768	24	0.88	1139.64
896	24	1.15	869.27
1024	24	0.91	1098.59
1152	24	1.26	792.29
1280	24	4.59	217.98
1408	24	1.25	801.30
1536	24	3.86	258.86
1664	24	1.48	676.24
1792	24	5.12	195.37
1920	24	7.69	129.98
2048	24	5.89	169.75
2176	24	7.90	126.53
2304	24	7.43	134.64
2432	24	8.79	113.76
2560	24	11.27	88.71
2688	24	11.80	84.74
2816	24	11.26	88.79
2944	24	5.40	185.17
3072	24	15.64	63.92
3200	24	15.58	64.17
3328	24	16.04	62.34
3456	24	15.47	64.63
3584	24	9.52	105.03
3712	24	14.90	67.10
3840	24	16.79	59.55
3968	24	18.59	53.80
4096	24	16.79	59.56
4224	24	15.36	65.11
4352	24	18.86	53.04
4480	24	22.11	45.22
4608	24	24.75	40.40
4736	24	27.47	36.40
4864	24	4.48	223.24
4992	24	27.31	36.62
5120	24	16.01	62.44
5248	24	4.69	213.34
5376	24	4.87	205.54
5504	24	4.93	202.73
5632	24	26.20	38.17
5760	24	5.14	194.61
5888	24	29.26	34.18
6016	24	5.39	185.49
6144	24	30.26	33.05
6272	24	41.31	24.21
6400	24	35.17	28.43
6528	24	31.32	31.93
6656	24	38.88	25.72
6784	24	28.83	34.69
6912	24	34.01	29.40
7040	24	41.69	23.99
7168	24	33.77	29.61
7296	24	36.92	27.09
7424	24	43.72	22.87
7552	24	6.86	145.74
7680	24	36.13	27.68
7808	24	52.01	19.23
7936	24	39.97	25.02
8064	24	49.41	20.24
8192	24	52.56	19.03
128	28	0.12	8254.57
256	28	0.25	4008.96
384	28	0.37	2694.00
512	28	0.49	2032.37
640	28	0.63	1586.03
768	28	0.73	1361.25
896	28	0.88	1139.74
1024	28	0.97	1034.33
1152	28	1.12	896.71
1280	28	1.28	780.69
1408	28	1.38	723.21
1536	28	5.66	176.73
1664	28	6.47	154.62
1792	28	1.75	571.52
1920	28	7.19	139.13
2048	28	7.08	141.15
2176	28	9.53	104.95
2304	28	12.21	81.88
2432	28	11.71	85.41
2560	28	4.25	235.09
2688	28	13.87	72.09
2816	28	10.42	96.00
2944	28	10.32	96.85
3072	28	12.67	78.92
3200	28	3.17	314.97
3328	28	22.76	43.94
3456	28	3.44	290.89
3584	28	24.13	41.44
3712	28	14.40	69.44
3840	28	14.83	67.43
3968	28	22.25	44.94
4096	28	23.32	42.88
4224	28	19.54	51.18
4352	28	4.26	234.50
4480	28	4.40	227.04
4608	28	4.41	226.65
4736	28	4.55	219.98
4864	28	4.73	211.35
4992	28	4.81	207.70
5120	28	4.95	201.87
5248	28	5.04	198.40
5376	28	5.22	191.42
5504	28	10.35	96.62
5632	28	31.18	32.07
5760	28	16.07	62.22
5888	28	5.70	175.53
6016	28	5.91	169.22
6144	28	5.97	167.49
6272	28	6.11	163.73
6400	28	6.03	165.77
6528	28	6.28	159.36
6656	28	6.46	154.85
6784	28	28.43	35.18
6912	28	38.07	26.27
7040	28	43.29	23.10
7168	28	33.47	29.87
7296	28	52.65	18.99
7424	28	53.43	18.72
7552	28	59.33	16.86
7680	28	42.77	23.38
7808	28	8.07	123.89
7936	28	8.04	124.33
8064	28	32.76	30.53
8192	28	68.58	14.58
128	32	0.14	7392.91
256	32	0.27	3704.65
384	32	0.42	2405.51
512	32	0.53	1876.43
640	32	0.66	1513.96
768	32	0.82	1225.83
896	32	0.97	1035.33
1024	32	1.08	923.01
1152	32	1.21	824.33
1280	32	1.30	768.76
1408	32	3.62	276.36
1536	32	2.41	415.05
1664	32	1.77	563.45
1792	32	2.81	356.45
1920	32	2.04	489.59
2048	32	2.18	458.96
2176	32	2.36	424.39
2304	32	2.45	408.38
2432	32	2.53	394.87
2560	32	2.70	370.32
2688	32	12.34	81.04
2816	32	2.96	337.59
2944	32	3.07	325.42
3072	32	13.29	75.22
3200	32	3.44	291.11
3328	32	3.44	290.67
3456	32	14.39	69.51
3584	32	3.86	258.89
3712	32	21.68	46.13
3840	32	4.07	245.61
3968	32	10.04	99.56
4096	32	30.04	33.28
4224	32	4.48	223.10
4352	32	4.64	215.34
4480	32	11.04	90.59
4608	32	4.98	200.85
4736	32	5.14	194.44
4864	32	5.27	189.73
4992	32	5.29	188.98
5120	32	5.54	180.51
5248	32	5.60	178.66
5376	32	5.84	171.32
5504	32	24.88	40.19
5632	32	6.04	165.52
5760	32	6.01	166.39
5888	32	6.38	156.77
6016	32	33.64	29.72
6144	32	40.91	24.44
6272	32	42.52	23.52
6400	32	40.38	24.77
6528	32	42.45	23.56
6656	32	6.94	144.08
6784	32	45.36	22.05
6912	32	58.93	16.97
7040	32	7.47	133.94
7168	32	59.02	16.94
7296	32	44.38	22.53
7424	32	38.45	26.01
7552	32	8.03	124.50
7680	32	8.12	123.22
7808	32	8.14	122.91
7936	32	8.23	121.43
8064	32	8.48	117.89
8192	32	72.84	13.73
