3840	12	17.41	57.44
3968	12	19.31	51.79
4096	12	19.32	51.75
4224	12	15.77	63.42
4352	12	14.67	68.18
4480	12	21.16	47.25
4608	12	17.84	56.05
4736	12	24.03	41.61
4864	12	20.49	48.81
4992	12	24.45	40.89
5120	12	21.53	46.44
5248	12	16.68	59.95
5376	12	19.81	50.48
5504	12	31.64	31.60
5632	12	21.90	45.65
5760	12	41.13	24.31
5888	12	37.70	26.52
6016	12	23.50	42.55
6144	12	28.04	35.67
6272	12	25.40	39.37
6400	12	30.35	32.95
6528	12	23.00	43.48
6656	12	31.57	31.68
6784	12	36.57	27.35
6912	12	29.33	34.09
7040	12	36.40	27.47
7168	12	39.92	25.05
7296	12	26.13	38.28
7424	12	32.74	30.54
7552	12	39.56	25.27
7680	12	34.70	28.82
7808	12	36.85	27.14
7936	12	21.39	46.75
8064	12	33.61	29.75
8192	12	39.73	25.17
128	16	0.15	6496.69
256	16	0.25	4035.16
384	16	1.05	953.04
512	16	1.29	776.25
640	16	1.74	576.29
768	16	3.09	324.02
896	16	3.02	330.91
1024	16	4.80	208.41
1152	16	1.11	899.98
1280	16	5.76	173.76
1408	16	5.39	185.51
1536	16	4.49	222.96
1664	16	8.52	117.35
1792	16	5.66	176.53
1920	16	9.37	106.74
2048	16	7.37	135.65
2176	16	9.77	102.32
2304	16	11.60	86.18
2432	16	15.22	65.70
2560	16	14.38	69.53
2688	16	10.37	96.46
2816	16	15.07	66.36
2944	16	11.85	84.41
3072	16	15.72	63.63
3200	16	14.97	66.80
3328	16	20.05	49.88
3456	16	18.54	53.93
3584	16	18.03	55.45
3712	16	15.82	63.20
3840	16	12.98	77.02
3968	16	16.31	61.32
4096	16	20.18	49.56
4224	16	20.82	48.03
4352	16	21.32	46.91
4480	16	23.98	41.70
4608	16	27.25	36.69
4736	16	21.18	47.21
4864	16	34.83	28.71
4992	16	24.46	40.89
5120	16	24.11	41.47
5248	16	34.68	28.83
5376	16	31.21	32.04
5504	16	33.94	29.47
5632	16	43.03	23.24
5760	16	34.99	28.58
5888	16	42.09	23.76
6016	16	46.68	21.42
6144	16	27.05	36.97
6272	16	28.99	34.50
6400	16	42.74	23.40
6528	16	53.36	18.74
6656	16	35.63	28.06
6784	16	47.08	21.24
6912	16	6.93	144.25
7040	16	44.05	22.70
7168	16	37.64	26.56
7296	16	45.63	21.91
7424	16	32.22	31.04
7552	16	38.73	25.82
7680	16	45.25	22.10
7808	16	57.54	17.38
7936	16	55.77	17.93
8064	16	43.45	23.01
8192	16	60.81	16.44
128	20	0.14	7034.52
256	20	0.43	2344.61
384	20	0.47	2137.72
512	20	0.57	1745.31
640	20	1.77	565.56
768	20	2.53	394.57
896	20	1.02	980.92
1024	20	4.71	212.36
1152	20	7.18	139.18
1280	20	4.89	204.38
1408	20	6.12	163.30
1536	20	7.50	133.25
1664	20	7.70	129.86
1792	20	9.03	110.75
1920	20	7.43	134.64
2048	20	9.60	104.12
2176	20	10.31	97.02
2304	20	11.26	88.78
2432	20	16.62	60.17
2560	20	15.46	64.68
2688	20	14.79	67.59
2816	20	14.51	68.94
2944	20	18.33	54.56
3072	20	16.51	60.56
3200	20	3.57	280.12
3328	20	17.10	58.49
3456	20	18.67	53.55
3584	20	20.10	49.76
3712	20	22.12	45.21
3840	20	4.33	231.07
3968	20	23.89	41.85
4096	20	22.62	44.20
4224	20	27.45	36.43
4352	20	35.32	28.31
4480	20	30.17	33.15
4608	20	29.72	33.65
4736	20	36.04	27.75
4864	20	40.86	24.47
4992	20	36.34	27.52
5120	20	36.44	27.44
5248	20	32.88	30.42
5376	20	36.46	27.43
5504	20	37.09	26.96
5632	20	42.78	23.38
5760	20	31.65	31.59
5888	20	35.21	28.40
6016	20	52.08	19.20
6144	20	53.09	18.84
6272	20	48.55	20.60
6400	20	53.82	18.58
6528	20	60.63	16.49
6656	20	41.39	24.16
6784	20	49.15	20.34
6912	20	48.13	20.78
7040	20	44.87	22.29
7168	20	52.55	19.03
7296	20	62.40	16.02
7424	20	48.84	20.48
7552	20	60.80	16.45
7680	20	61.84	16.17
7808	20	58.95	16.96
7936	20	58.08	17.22
8064	20	70.02	14.28
8192	20	50.29	19.88
128	24	0.17	6059.45
256	24	0.33	2987.35
384	24	0.51	1954.74
512	24	0.66	1514.63
640	24	1.66	603.26
768	24	0.99	1010.10
896	24	1.16	860.46
1024	24	4.97	201.19
1152	24	4.83	206.83
1280	24	7.82	127.94
1408	24	6.80	147.04
1536	24	7.43	134.50
1664	24	8.22	121.66
1792	24	9.78	102.21
1920	24	14.17	70.59
2048	24	11.84	84.47
2176	24	11.27	88.77
2304	24	19.92	50.21
2432	24	3.98	251.35
2560	24	15.75	63.50
2688	24	17.71	56.46
2816	24	3.63	275.55
2944	24	23.59	42.39
3072	24	23.26	42.99
3200	24	4.28	233.61
3328	24	31.96	31.29
3456	24	23.45	42.65
3584	24	33.77	29.61
3712	24	28.54	35.04
3840	24	27.35	36.57
3968	24	28.00	35.71
4096	24	33.34	30.00
4224	24	5.53	180.83
4352	24	36.96	27.06
4480	24	33.74	29.64
4608	24	45.76	21.85
4736	24	50.93	19.64
4864	24	36.13	27.68
4992	24	15.26	65.53
5120	24	42.49	23.53
5248	24	48.93	20.44
5376	24	33.42	29.92
5504	24	65.05	15.37
5632	24	48.82	20.49
5760	24	22.45	44.54
5888	24	40.47	24.71
6016	24	42.64	23.45
6144	24	8.01	124.90
6272	24	8.10	123.53
6400	24	8.27	120.96
6528	24	70.25	14.23
6656	24	55.45	18.03
6784	24	56.81	17.60
6912	24	63.66	15.71
7040	24	59.72	16.75
7168	24	66.74	14.98
7296	24	65.87	15.18
7424	24	9.53	104.97
7552	24	9.57	104.49
7680	24	20.33	49.18
7808	24	58.10	17.21
7936	24	73.95	13.52
8064	24	63.40	15.77
8192	24	50.68	19.73
128	28	0.19	5325.11
256	28	0.38	2665.33
384	28	0.56	1792.50
512	28	0.74	1346.73
640	28	0.94	1064.64
768	28	2.82	354.33
896	28	1.30	770.22
1024	28	1.49	672.24
1152	28	4.64	215.55
1280	28	7.99	125.19
1408	28	4.13	242.39
1536	28	2.29	435.96
1664	28	3.07	325.76
1792	28	2.60	384.37
1920	28	12.95	77.20
2048	28	14.48	69.08
2176	28	18.46	54.16
2304	28	3.37	296.60
2432	28	8.38	119.33
2560	28	3.79	263.67
2688	28	3.97	252.11
2816	28	4.09	244.64
2944	28	5.42	184.36
3072	28	4.46	224.13
3200	28	20.16	49.61
3328	28	4.95	202.01
3456	28	26.86	37.23
3584	28	31.80	31.45
3712	28	28.59	34.98
3840	28	26.83	37.27
3968	28	39.90	25.06
4096	28	31.62	31.62
4224	28	6.05	165.31
4352	28	10.45	95.67
4480	28	44.50	22.47
4608	28	46.30	21.60
4736	28	38.42	26.03
4864	28	35.81	27.92
4992	28	49.18	20.33
5120	28	33.13	30.19
5248	28	46.85	21.35
5376	28	7.69	130.01
5504	28	51.84	19.29
5632	28	41.69	23.99
5760	28	54.66	18.29
5888	28	58.14	17.20
6016	28	63.67	15.71
6144	28	8.74	114.40
6272	28	20.65	48.42
6400	28	9.29	107.67
6528	28	9.38	106.61
6656	28	9.65	103.65
6784	28	9.70	103.04
6912	28	54.43	18.37
7040	28	75.60	13.23
7168	28	71.36	14.01
7296	28	75.86	13.18
7424	28	10.73	93.22
7552	28	11.08	90.28
7680	28	55.43	18.04
7808	28	50.93	19.63
7936	28	11.35	88.07
8064	28	83.07	12.04
8192	28	12.10	82.62
128	32	0.20	4896.63
256	32	0.45	2220.17
384	32	0.62	1624.65
512	32	0.82	1217.42
640	32	1.01	991.67
768	32	1.24	805.27
896	32	1.41	711.15
1024	32	1.63	614.38
1152	32	1.87	533.93
1280	32	2.05	488.84
1408	32	2.29	436.41
1536	32	2.50	399.58
1664	32	2.69	372.13
1792	32	11.88	84.21
1920	32	3.09	323.36
2048	32	3.26	306.96
2176	32	10.72	93.26
2304	32	17.13	58.37
2432	32	22.11	45.24
2560	32	4.07	245.60
2688	32	4.28	233.73
2816	32	4.48	223.17
2944	32	4.68	213.69
3072	32	20.32	49.22
3200	32	9.50	105.24
3328	32	5.27	189.89
3456	32	5.58	179.23
3584	32	5.69	175.71
3712	32	29.05	34.42
3840	32	6.04	165.48
3968	32	6.32	158.20
4096	32	6.51	153.71
4224	32	6.72	148.88
4352	32	6.86	145.68
4480	32	7.07	141.49
4608	32	13.65	73.25
4736	32	41.38	24.17
4864	32	10.43	95.85
4992	32	45.95	21.76
5120	32	48.56	20.60
5248	32	8.42	118.81
5376	32	40.68	24.58
5504	32	8.79	113.79
5632	32	8.99	111.29
5760	32	78.91	12.67
5888	32	70.87	14.11
6016	32	73.14	13.67
6144	32	79.48	12.58
6272	32	75.35	13.27
6400	32	51.94	19.25
6528	32	10.49	95.37
6656	32	66.31	15.08
6784	32	28.62	34.94
6912	32	11.38	87.90
7040	32	11.57	86.45
7168	32	11.67	85.68
7296	32	11.69	85.53
7424	32	11.79	84.80
7552	32	42.07	23.77
7680	32	50.47	19.81
7808	32	45.79	21.84
7936	32	12.65	79.07
8064	32	12.98	77.03
8192	32	12.95	77.22
