128	4	0.06	16599.41
256	4	0.16	6443.61
384	4	0.26	3875.63
512	4	0.31	3213.29
640	4	0.63	1597.61
768	4	0.75	1340.56
896	4	0.54	1868.06
1024	4	0.80	1250.19
1152	4	1.22	819.20
1280	4	1.42	705.41
1408	4	1.38	725.65
1536	4	1.18	848.19
1664	4	1.63	615.16
1792	4	2.34	427.26
1920	4	2.04	489.16
2048	4	4.31	232.06
2176	4	3.37	296.86
2304	4	1.91	524.52
2432	4	3.34	299.09
2560	4	3.41	293.31
2688	4	3.21	312.00
2816	4	4.31	232.22
2944	4	4.87	205.49
3072	4	4.34	230.16
3200	4	4.67	214.29
3328	4	5.04	198.56
3456	4	4.75	210.66
3584	4	4.20	237.87
3712	4	6.27	159.53
3840	4	6.79	147.20
3968	4	7.04	142.09
4096	4	7.69	130.05
4224	4	7.57	132.07
4352	4	6.33	158.03
4480	4	5.57	179.68
4608	4	8.21	121.77
4736	4	8.17	122.46
4864	4	8.41	118.96
4992	4	5.19	192.57
5120	4	10.20	98.06
5248	4	6.48	154.35
5376	4	7.73	129.41
5504	4	7.12	140.51
5632	4	7.19	138.99
5760	4	6.81	146.90
5888	4	7.24	138.16
6016	4	8.65	115.56
6144	4	11.22	89.10
6272	4	10.54	94.85
6400	4	11.45	87.34
6528	4	12.60	79.36
6656	4	8.44	118.53
6784	4	8.77	113.99
6912	4	8.98	111.31
7040	4	9.49	105.40
7168	4	9.30	107.50
7296	4	9.13	109.49
7424	4	9.52	104.99
7552	4	10.46	95.61
7680	4	11.00	90.89
7808	4	10.42	95.96
7936	4	15.27	65.50
8064	4	13.57	73.70
8192	4	15.11	66.18
128	8	0.12	8313.72
256	8	0.30	3369.93
384	8	0.44	2250.28
512	8	0.59	1697.30
640	8	0.86	1157.93
768	8	1.13	886.70
896	8	1.30	771.59
1024	8	2.55	392.77
1152	8	1.93	517.95
1280	8	2.57	388.51
1408	8	3.13	319.91
1536	8	3.88	257.62
1664	8	4.53	220.85
1792	8	3.97	252.17
1920	8	3.06	326.81
2048	8	4.71	212.24
2176	8	4.10	243.78
2304	8	4.35	230.12
2432	8	5.37	186.10
2560	8	5.54	180.39
2688	8	5.27	189.69
2816	8	7.40	135.08
2944	8	8.30	120.51
3072	8	7.70	129.79
3200	8	7.25	138.00
3328	8	9.29	107.61
3456	8	12.25	81.64
3584	8	7.54	132.59
3712	8	10.11	98.93
3840	8	11.77	84.95
3968	8	10.93	91.45
4096	8	10.77	92.86
4224	8	10.57	94.57
4352	8	9.06	110.40
4480	8	9.82	101.79
4608	8	11.01	90.86
4736	8	12.86	77.73
4864	8	10.71	93.33
4992	8	12.00	83.34
5120	8	13.24	75.53
5248	8	14.35	69.69
5376	8	12.87	77.71
5504	8	16.83	59.41
5632	8	14.02	71.31
5760	8	16.84	59.39
5888	8	15.32	65.28
6016	8	18.84	53.08
6144	8	14.22	70.30
6272	8	19.32	51.77
6400	8	13.32	75.10
6528	8	15.67	63.80
6656	8	23.46	42.62
6784	8	17.62	56.76
6912	8	16.51	60.57
7040	8	25.34	39.47
7168	8	23.90	41.83
7296	8	18.46	54.17
7424	8	22.45	44.54
7552	8	24.61	40.64
7680	8	17.70	56.48
7808	8	14.83	67.44
7936	8	19.62	50.97
8064	8	19.46	51.40
8192	8	18.16	55.05
128	12	0.10	9927.20
256	12	0.44	2258.18
384	12	0.59	1709.37
512	12	0.89	1121.94
640	12	0.95	1049.61
768	12	1.81	553.90
896	12	1.72	582.74
1024	12	1.97	508.62
1152	12	3.73	268.38
1280	12	3.75	266.37
1408	12	2.54	393.52
1536	12	3.61	276.82
1664	12	5.35	186.91
1792	12	5.78	173.11
1920	12	5.67	176.48
2048	12	8.05	124.22
2176	12	6.76	147.87
2304	12	7.15	139.89
2432	12	8.25	121.27
2560	12	7.90	126.61
2688	12	8.83	113.19
2816	12	10.46	95.60
2944	12	10.43	95.92
3072	12	12.28	81.40
3200	12	13.81	72.42
3328	12	12.72	78.60
3456	12	14.57	68.61
3584	12	13.37	74.78
3712	12	11.03	90.68
3840	12	15.72	63.61
3968	12	13.97	71.58
4096	12	13.88	72.03
4224	12	13.20	75.74
4352	12	14.64	68.30
4480	12	15.77	63.40
4608	12	20.80	48.08
4736	12	14.76	67.74
4864	12	17.88	55.94
4992	12	16.85	59.36
5120	12	23.21	43.08
5248	12	27.59	36.24
5376	12	17.34	57.67
5504	12	23.29	42.94
5632	12	20.63	48.47
5760	12	32.18	31.08
5888	12	22.63	44.19
6016	12	18.68	53.53
6144	12	23.23	43.04
6272	12	27.60	36.24
6400	12	24.58	40.68
6528	12	35.21	28.40
6656	12	23.58	42.41
6784	12	39.91	25.06
6912	12	32.50	30.77
7040	12	47.82	20.91
7168	12	27.53	36.32
7296	12	24.58	40.69
7424	12	25.92	38.58
7552	12	29.55	33.85
7680	12	23.58	42.40
7808	12	36.49	27.41
7936	12	26.99	37.05
8064	12	30.77	32.50
8192	12	28.90	34.60
128	16	0.12	8232.80
256	16	0.23	4393.23
384	16	0.86	1168.80
512	16	1.14	877.96
640	16	1.45	688.77
768	16	2.54	393.62
896	16	2.48	402.79
1024	16	3.19	313.38
1152	16	3.61	277.14
1280	16	4.93	202.78
1408	16	5.72	174.90
1536	16	5.72	174.71
1664	16	4.59	217.63
1792	16	9.90	100.97
1920	16	5.68	176.05
2048	16	5.30	188.66
2176	16	8.02	124.74
2304	16	6.78	147.54
2432	16	7.14	140.05
2560	16	9.95	100.51
2688	16	9.19	108.87
2816	16	9.35	106.96
2944	16	12.05	83.02
3072	16	13.03	76.76
3200	16	16.23	61.61
3328	16	14.11	70.85
3456	16	15.92	62.83
3584	16	17.14	58.33
3712	16	12.54	79.72
3840	16	14.35	69.69
3968	16	18.40	54.34
4096	16	18.10	55.26
4224	16	20.33	49.18
4352	16	18.76	53.30
4480	16	13.39	74.67
4608	16	24.79	40.34
4736	16	21.01	47.60
4864	16	15.16	65.96
4992	16	27.82	35.95
5120	16	22.64	44.17
5248	16	30.07	33.26
5376	16	28.07	35.62
5504	16	32.33	30.93
5632	16	22.96	43.56
5760	16	28.77	34.76
5888	16	27.42	36.47
6016	16	29.16	34.29
6144	16	33.30	30.03
6272	16	35.65	28.05
6400	16	41.38	24.17
6528	16	26.95	37.10
6656	16	33.40	29.94
6784	16	25.39	39.38
6912	16	45.87	21.80
7040	16	35.29	28.33
7168	16	41.55	24.07
7296	16	40.40	24.75
7424	16	35.97	27.80
7552	16	39.62	25.24
7680	16	47.52	21.04
7808	16	39.64	25.23
7936	16	39.25	25.48
8064	16	26.63	37.56
8192	16	35.96	27.81
128	20	0.13	7609.88
256	20	0.26	3808.03
384	20	0.57	1740.66
512	20	0.99	1012.03
640	20	1.37	729.41
